Seriale,SAM,Gas_type,J_Num,Nazione,OreM,OreO,Fine_carica,DataP,Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge
1111670,SAM0020,,JS513,BR,13436.0,250.0,0.0,2018-03-06,14.31,4.4,0.87,6.458318839353187,3.4,2.6,4.0,0.004970353455651236,59.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
1111670,SAM0020,,JS513,BR,13649.0,500.0,0.0,2018-03-15,14.42,3.2,1.24,6.006569538375026,4.8,4.6,1.0,0.005245297918714184,89.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,13849.0,650.0,0.0,2018-03-23,14.56,3.0,0.95,6.006816787817648,6.3,5.7,0.0,0.00624665120924657,120.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,14057.0,850.0,1.0,2018-04-01,14.61,3.0,0.95,5.944323697643529,6.1,5.7,0.0,0.004365340269146645,130.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0
1111670,SAM0020,,JS513,BR,14293.0,250.0,0.0,2018-04-11,14.42,4.0,1.05,6.30202809270149,4.9,4.4,0.0,0.004166676442254089,69.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,14552.0,500.0,0.0,2018-04-22,14.7,4.1,0.64,6.49438697975711,7.0,6.3,1.0,0.0038143436153117855,120.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,15024.0,250.0,0.0,2018-05-14,13.78,4.2,1.41,6.062852666657721,5.5,5.3,0.0,0.007845681223658835,92.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,15206.0,500.0,0.0,2018-05-25,14.2,4.2,1.13,6.175057618829146,6.6,6.3,1.0,0.007513697387981286,120.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0
1111670,SAM0020,,JS513,BR,15432.0,650.0,0.0,2018-06-04,14.17,4.0,1.32,5.9957938318087445,7.9,7.8,1.0,0.008244839593157846,150.0,4.0,3.0,2.0,0.0,2.0,0.0,0.0
1111670,SAM0020,,JS513,BR,15604.0,850.0,1.0,2018-06-15,14.27,2.9,0.88,5.796120737827419,9.0,8.8,1.0,0.008881033498933877,150.0,5.0,2.0,2.0,0.0,2.0,0.0,1.0
1111670,SAM0020,,JS513,BR,15842.0,250.0,0.0,2018-06-25,13.19,3.7,0.73,6.507053539252985,4.6,3.6,0.0,0.002638137812467828,49.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,16084.0,500.0,0.0,2018-07-06,13.56,3.3,1.4,5.899946469491791,6.7,5.5,0.0,0.005628551135327259,82.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,16516.0,75.0,0.0,2018-07-26,14.08,5.3,0.64,6.906597270059479,3.9,1.0,0.0,0.0005669317092161646,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1111670,SAM0020,,JS513,BR,16666.0,225.0,0.0,2018-08-01,14.21,5.1,0.53,6.81465479411778,5.5,2.3,1.0,0.00046145453347642973,58.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,16742.0,300.0,0.0,2018-08-04,14.15,4.3,0.75,6.493810214288173,6.1,2.7,1.0,0.00033624669564542853,72.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,16814.0,375.0,0.0,2018-08-08,14.32,5.4,0.92,6.6298906712584,6.6,3.1,1.0,0.0014347274149966172,81.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,16888.0,450.0,0.0,2018-08-11,14.46,5.0,0.65,6.674511171678771,7.2,3.4,1.0,0.0005129395590651314,89.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,16966.0,525.0,0.0,2018-08-14,14.49,4.5,0.96,6.366091028218088,7.8,4.0,1.0,0.0010856356464143263,95.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,17041.0,600.0,0.0,2018-08-17,14.55,4.4,1.04,6.287748941989227,8.1,4.2,1.0,0.0010199206542524097,110.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,17190.0,750.0,0.0,2018-08-23,14.72,3.8,1.39,5.922862918106927,9.1,4.8,1.0,0.0007860944904922867,140.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0
1111670,SAM0020,,JS513,BR,17293.0,850.0,1.0,2018-08-28,14.81,4.4,1.27,5.946103938023915,9.7,5.4,1.0,0.0023487463640883277,140.0,4.0,3.0,1.0,0.0,2.0,0.0,1.0
1111670,SAM0020,,JS513,BR,17526.0,250.0,0.0,2018-09-07,14.48,5.8,0.39,7.060764763675403,7.5,3.7,1.0,-0.0004723929491975004,92.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,17777.0,500.0,0.0,2018-09-18,14.67,4.4,1.13,6.186740209870574,9.9,5.4,2.0,0.0008132921209290378,140.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0
1111670,SAM0020,,JS513,BR,17941.0,650.0,1.0,2018-09-25,14.9,3.5,1.09,5.806225682584115,11.0,6.4,1.0,0.0013405569639129145,150.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0
1111670,SAM0020,,JS513,BR,18341.0,250.0,0.0,2018-10-14,14.5,4.8,1.27,6.357872599576687,5.2,2.2,1.0,0.00034934126479664596,59.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,18579.0,500.0,0.0,2018-10-25,14.62,4.3,1.09,6.292869671301341,6.8,3.6,1.0,0.0009386493905476218,90.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,18759.0,650.0,1.0,2018-11-01,14.94,4.7,1.02,6.229333461701184,7.8,4.1,1.0,0.0008347617851912209,120.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0
1111670,SAM0020,,JS513,BR,160.0,650.0,0.0,2018-12-05,14.66,4.8,1.06,6.178342572769191,9.26939758968617,5.642240238621966,0.0,0.0027821309442160602,120.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0
1111670,SAM0020,,JS513,BR,19762.0,854.0,1.0,2018-12-14,14.84,4.0,1.37,5.794685871454498,10.64764428778784,6.700959804147155,0.0,0.0022485716815486556,140.0,3.0,5.0,1.0,1.0,2.0,0.0,1.0
1111670,SAM0020,,JS513,BR,19993.0,250.0,0.0,2018-12-24,14.33,4.8,0.59,6.661425378466566,7.156383004977011,3.7871298592399416,2.0,0.001377058700335429,70.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,20248.0,500.0,0.0,2019-01-04,14.34,4.4,1.06,6.310500225883562,7.010032651123131,4.110001026848176,1.0,0.002664598372889529,89.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,20390.0,650.0,0.0,2019-01-10,14.54,4.3,1.27,6.155863482376914,7.455748586431211,5.000181800770285,2.0,0.002770493177720018,130.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0
1111670,SAM0020,,JS513,BR,20598.0,851.0,1.0,2019-01-19,14.67,3.8,1.31,5.782986437854709,9.872691145413464,6.209487795123328,2.0,0.003475033894013546,130.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0
1111670,SAM0020,,JS513,BR,20848.0,250.0,0.0,2019-01-29,13.99,5.6,0.7,6.887097927517928,5.7,2.3,1.0,0.0018991076943615515,44.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
1111670,SAM0020,,JS513,BR,21098.0,500.0,0.0,2019-02-09,14.44,5.1,1.0,6.514431881285442,9.1,5.1,1.0,0.0011737800282629607,88.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,21306.0,650.0,0.0,2019-02-18,14.58,4.4,1.3,6.10203386891883,10.4,7.4,1.0,0.003335686987852471,130.0,4.0,5.0,1.0,0.0,2.0,0.0,0.0
1111670,SAM0020,,JS513,BR,21476.0,878.0,1.0,2019-02-26,14.87,3.6,1.3,5.7347253417954915,11.5,7.9,1.0,0.0032099977361907672,130.0,5.0,5.0,1.0,1.0,2.0,0.0,1.0
1111670,SAM0020,,JS513,BR,21788.0,250.0,0.0,2019-03-11,15.05,5.3,0.75,6.750622320551832,8.2,4.3,1.0,-0.0015849743833269009,71.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,22011.0,535.0,1.0,2019-03-21,15.25,4.8,1.23,6.156255281318713,10.4,5.8,1.0,-0.0001514367319987997,99.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0
1111670,SAM0020,,JS513,BR,22238.0,250.0,0.0,2019-04-02,14.82,5.4,1.16,6.563366730751463,4.1,0.0,1.0,-0.0018403885199554798,62.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,22527.0,500.0,0.0,2019-04-12,15.43,5.5,1.02,6.562484612454002,6.6,0.0,1.0,-0.00461648302117755,98.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,22683.0,650.0,1.0,2019-04-19,15.55,5.2,0.85,6.337804412958735,10.6,7.1,0.0,0.0036814008747922677,120.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0
1111670,SAM0020,,JS513,BR,23152.0,250.0,0.0,2019-05-08,14.89,5.2,0.89,6.622852612781768,8.4,4.7,0.0,0.0005782268056181983,58.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,23417.0,500.0,0.0,2019-05-19,15.25,3.9,1.0,6.19488524998401,11.4,7.7,0.0,0.0010136749318395422,92.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,23555.0,650.0,0.0,2019-05-25,15.41,4.2,1.12,6.091687095252271,12.0,8.3,1.0,0.003078407462103472,120.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,23762.0,850.0,1.0,2019-06-02,15.57,4.1,1.25,5.823866712205341,13.1,9.4,1.0,0.0033173554375484637,140.0,4.0,6.0,1.0,1.0,2.0,0.0,1.0
1111670,SAM0020,,JS513,BR,24049.0,250.0,0.0,2019-06-16,14.86,5.2,0.75,6.732328932973452,7.2,4.1,1.0,0.0007028377255780816,75.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,24307.0,500.0,0.0,2019-06-27,15.2,4.6,1.08,6.341380577623653,9.8,6.5,1.0,0.0012981881833658698,120.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,24454.0,650.0,0.0,2019-07-03,15.01,4.4,1.35,6.108309169397823,10.8,7.8,0.0,0.0037296465262754014,120.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,24634.0,880.0,1.0,2019-07-11,15.17,4.4,2.03,5.550884300293081,11.7,9.2,2.0,0.006020962854759532,160.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0
1111670,SAM0020,,JS513,BR,24927.0,250.0,0.0,2019-07-23,14.97,4.8,0.85,6.53625105490933,9.2,5.4,1.0,0.0007064161658853069,59.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,25181.0,500.0,0.0,2019-08-03,15.25,5.0,1.22,6.363403221923319,10.2,7.7,0.0,0.00283794357797984,100.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,25317.0,650.0,0.0,2019-08-09,15.37,4.7,1.32,6.149066564582156,10.8,7.9,0.0,0.0035218176086834335,140.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,25453.0,819.0,1.0,2019-08-15,15.09,4.5,1.3,5.905707715495145,12.1,8.5,2.0,0.004125485486089195,150.0,4.0,5.0,1.0,1.0,2.0,0.0,1.0
1111670,SAM0020,,JS513,BR,25747.0,250.0,0.0,2019-08-27,15.36,5.6,0.0,7.260635411252677,6.2,3.1,3.0,-0.0017409489741617573,51.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,25930.0,500.0,0.0,2019-09-06,15.4,5.1,0.92,6.601502369191042,8.6,4.5,3.0,-0.0020245451566736766,100.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
1111670,SAM0020,,JS513,BR,26148.0,650.0,0.0,2019-09-13,15.45,4.4,1.23,6.139252439853721,10.2,5.4,4.0,-0.001203388583033413,130.0,5.0,6.0,1.0,1.0,2.0,0.0,0.0
1111670,SAM0020,,JS513,BR,26306.0,853.0,1.0,2019-09-19,15.53,4.1,0.6,6.312977628274009,11.0,6.3,4.0,-0.0017844365376915583,160.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0
1111670,SAM0020,,JS513,BR,26575.0,250.0,0.0,2019-10-02,14.75,5.5,0.57,7.000031314298071,5.4,3.6,2.0,0.00048295366553689767,65.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,26838.0,500.0,0.0,2019-10-13,15.14,4.4,1.26,6.260861257855019,7.7,4.9,2.0,0.0005099184085180647,110.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,27091.0,798.0,1.0,2019-10-24,15.6,4.7,0.92,6.288320219736837,9.5,5.2,1.0,-0.0004149265536572688,130.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0
1111670,SAM0020,,JS513,BR,27671.0,650.0,0.0,2019-11-17,15.49,4.5,1.54,6.073306511620915,9.6,5.9,0.0,0.000984308692740618,87.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,28178.0,1087.0,1.0,2019-12-09,15.59,4.5,1.06,5.991444040629153,11.0,8.3,0.0,0.006759869616654854,94.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0
1111670,SAM0020,,JS513,BR,28706.0,500.0,0.0,2020-01-01,14.8,8.4,1.26,7.153265292904964,8.0,6.1,1.0,0.006819577251402836,54.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,28867.0,650.0,0.0,2020-01-08,15.01,7.1,1.09,6.865934538457756,8.9,7.0,1.0,0.006471480843526237,97.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,29004.0,835.0,1.0,2020-01-14,15.25,7.8,1.15,6.784622219501911,10.0,7.6,1.0,0.00762489321296618,120.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0
1111670,SAM0020,,JS513,BR,29300.0,250.0,0.0,2020-01-26,15.5,5.8,1.42,6.491972882487914,7.8,3.6,0.0,-0.00021648522040831897,49.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
1111670,SAM0020,,JS513,BR,29541.0,500.0,0.0,2020-02-06,15.82,5.3,1.22,6.393105350891734,10.6,6.2,1.0,0.00014767271729941578,83.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,29685.0,650.0,0.0,2020-02-12,15.93,5.1,1.07,6.4240498167364075,11.1,6.7,0.0,-0.00013743897018170248,92.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0
1111670,SAM0020,,JS513,BR,30020.0,1016.0,1.0,2020-02-26,15.92,4.5,1.38,5.944271382464223,12.0,7.3,0.0,9.951139708250234e-05,120.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0
1111687,SAM0036,ECONGS 27,JS518,IT,430.0,430.0,0.0,2015-10-01,13.7,4.2,1.99,6.016626302037297,6.9,3.6,1.0,0.0,2.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0
1111687,SAM0036,ECONGS 27,JS518,IT,1200.0,1200.0,1.0,2015-11-17,14.4,3.0,2.4,5.185646993459509,14.5,6.5,1.0,0.0,2.0,9.0,1.0,1.0,4.0,11.0,3.0,1.0
1111687,SAM0036,ECONGS 27,JS518,IT,1832.0,624.0,0.0,2015-12-29,13.7,3.7,1.55,6.083461601530878,7.6,4.4,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
1111687,SAM0036,ECONGS 27,JS518,IT,2063.0,800.0,0.0,2016-01-19,13.9,3.3,1.58,5.891271572408316,9.1,4.8,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0
1111687,SAM0036,ECONGS 27,JS518,IT,5347.0,1500.0,1.0,2016-07-26,14.2,2.7,2.18,5.301950006693752,13.0,5.5,0.0,0.0,2.0,30.0,2.0,1.0,12.0,14.0,2.0,1.0
1111687,SAM0036,ECONGS 27,JS518,IT,5548.0,201.0,0.0,2016-08-22,14.0,4.1,1.18,6.42007343702722,3.6,0.7,0.0,0.0,4.0,21.0,2.0,0.0,9.0,6.0,0.0,0.0
1111687,SAM0036,ECONGS 27,JS518,IT,6724.0,1400.0,1.0,2016-11-02,14.6,2.8,2.8,5.046510038430251,16.6,6.3,0.0,0.0,0.0,29.0,1.0,1.0,12.0,6.0,4.0,1.0
